f,s11,idk
4.310666666666666E9,-7.447093439226831,7.122792095947301E1  
4.311333333333333E9,-7.492864146331033,7.168634724377992E1  
4.312000000000000E9,-7.662420839479623,6.873767407619828E1  
4.312666666666666E9,-7.479972308708860,7.278129097909186E1  
4.313333333333333E9,-7.592122574213094,7.045942762381255E1  
4.314000000000000E9,-7.616642605571225,7.131597469531275E1  
4.314666666666666E9,-7.561915399949249,7.216116375197522E1  
4.315333333333333E9,-7.609767483103109,6.972857358307452E1  
4.316000000000000E9,-7.565033842479865,7.173127694568609E1  
4.316666666666666E9,-7.536953066065090,7.084665180710158E1  
4.317333333333333E9,-7.537471021362214,7.423080967588629E1  
4.318000000000000E9,-7.470178022216341,7.050538995142993E1  
4.318666666666666E9,-7.551028277924806,7.254238728592901E1  
4.319333333333333E9,-7.541577501566233,7.061319671177229E1  
4.320000000000000E9,-7.534043389747015,7.047951709146220E1  
4.320666666666666E9,-7.585362637822844,7.117930284625258E1  
4.321333333333333E9,-7.425283749259918,7.026318625207586E1  
4.322000000000000E9,-7.652534178484739,6.938603280953272E1  
4.322666666666666E9,-7.428762483600558,7.117510733779130E1  
4.323333333333333E9,-7.510293978815297,7.097604353846357E1  
4.324000000000000E9,-7.530692480261017,7.052070808982039E1  
4.324666666666666E9,-7.271631483047524,7.204542029029747E1  
4.325333333333333E9,-7.536034473390771,7.161812794903689E1  
4.326000000000000E9,-7.568136505826487,7.103693616083858E1  
4.326666666666666E9,-7.299254083505719,7.121545962298426E1  
4.327333333333333E9,-7.408165386229099,7.144856557115439E1  
4.328000000000000E9,-7.381762856848439,7.096610812727754E1  
4.328666666666666E9,-7.400109913254528,6.938305893089644E1  
4.329333333333333E9,-7.393986864681143,6.990285794643955E1  
4.330000000000000E9,-7.550435759286068,7.278400093069551E1  
4.330666666666666E9,-7.518238324361646,7.126730264053521E1  
4.331333333333333E9,-7.394465927946510,6.965397197123922E1  
4.332000000000000E9,-7.503087390527731,7.179731299198782E1  
4.332666666666666E9,-7.396111787376609,6.941305902400103E1  
4.333333333333333E9,-7.338894704074310,7.226990162486813E1  
4.334000000000000E9,-7.478021493682793,7.186239754436427E1  
4.334666666666666E9,-7.345397159002778,7.263396231785127E1  
4.335333333333333E9,-7.340393989316020,7.147770575451682E1  
4.336000000000000E9,-7.320162319445619,6.882408873507390E1  
4.336666666666666E9,-7.375083420461028,7.234722469315096E1  
4.337333333333333E9,-7.482353314948879,7.079584955304318E1  
4.338000000000000E9,-7.351462967071455,7.118934916298042E1  
4.338666666666666E9,-7.427292886718511,7.013707444386881E1  
4.339333333333333E9,-7.246941197560825,6.944561578459054E1  
4.340000000000000E9,-7.460173038110106,7.182524120141008E1  
4.340666666666666E9,-7.406258722189466,7.201861768875435E1  
4.341333333333333E9,-7.367310387127710,7.175977217861410E1  
4.342000000000000E9,-7.279885925144006,7.031049333821656E1  
4.342666666666666E9,-7.395539306758309,7.148130785208495E1  
4.343333333333333E9,-7.471742016944126,6.997051424724640E1  
4.344000000000000E9,-7.348097819638165,7.010168259604380E1  
4.344666666666666E9,-7.349349432056089,7.017411573159335E1  
4.345333333333333E9,-7.294673342484192,7.078794528839461E1  
4.346000000000000E9,-7.420627578910951,7.179564350668117E1  
4.346666666666666E9,-7.445201381880899,7.048505684488119E1  
4.347333333333333E9,-7.303933458834176,6.927877673429664E1  
4.348000000000000E9,-7.472717760975404,7.230792200419013E1  
4.348666666666666E9,-7.376227461138510,7.035940707407285E1  
4.349333333333333E9,-7.391307931299505,7.096101164229317E1  
4.350000000000000E9,-7.420006637981601,6.964421022139304E1  
4.350666666666666E9,-7.407388704801763,7.156258951423865E1  
4.351333333333333E9,-7.301175215345036,7.187767823393057E1  
4.352000000000000E9,-7.412825687730457,7.048957197503836E1  
4.352666666666666E9,-7.170437467597751,6.861305811420205E1  
4.353333333333333E9,-7.122460203337687,7.101012552694941E1  
4.354000000000000E9,-7.209668756341772,6.953715123112968E1  
4.354666666666666E9,-7.196449362281462,6.945869824054478E1  
4.355333333333333E9,-7.309663631017907,7.115681682514817E1  
4.356000000000000E9,-7.293412742633112,7.000636381758876E1  
4.356666666666666E9,-7.148265842511051,6.991054905956564E1  
4.357333333333333E9,-7.424591413431305,6.912859233059578E1  
4.358000000000000E9,-7.267137614976610,7.001631887045346E1  
4.358666666666666E9,-7.280683679449122,6.998116148880217E1  
4.359333333333333E9,-7.221475975916459,6.977897379493848E1  
4.360000000000000E9,-7.311446370669128,6.981089501963479E1  
4.360666666666666E9,-7.334283686411361,7.015507735827937E1  
4.361333333333333E9,-7.332836679385894,7.016392270530625E1  
4.362000000000000E9,-7.127070500995449,6.909552508292688E1  
4.362666666666666E9,-7.446373976526401,7.202926700714048E1  
4.363333333333333E9,-7.225210037900595,6.938518477327817E1  
4.364000000000000E9,-7.323136952930866,7.186723254576656E1  
4.364666666666666E9,-7.240776012517412,6.961017483607601E1  
4.365333333333333E9,-7.235029616062531,7.131641676051845E1  
4.366000000000000E9,-7.328350409152994,7.053442588140845E1  
4.366666666666666E9,-7.306816738843353,7.008576448038816E1  
4.367333333333333E9,-7.311266470407595,7.354716196273614E1  
4.368000000000000E9,-7.303829951542907,7.108112508038501E1  
4.368666666666666E9,-7.287428453381562,7.167633360735671E1  
4.369333333333333E9,-7.269991913982770,7.209814405070158E1  
4.370000000000000E9,-7.171617351706056,6.971947427996466E1  
4.370666666666666E9,-7.103382237562689,6.929848429396485E1  
4.371333333333333E9,-7.206259625719481,7.049900506972473E1  
4.372000000000000E9,-7.171030366251959,6.917036183405219E1  
4.372666666666666E9,-7.202036207928874,7.247107347462607E1  
4.373333333333333E9,-7.250226414246021,7.035937726077948E1  
4.374000000000000E9,-7.204775183069316,7.045926918385494E1  
4.374666666666666E9,-7.134369613259936,7.024821909590287E1  
4.375333333333333E9,-7.161734730935765,6.904152650566401E1  
4.376000000000000E9,-7.283792774429432,7.101102322646170E1  
4.376666666666666E9,-7.214063284944931,6.693392382754328E1  
4.377333333333333E9,-7.242997175838455,6.988673844119121E1  
4.378000000000000E9,-7.160783578100038,7.021511339349000E1  
4.378666666666666E9,-7.071625935749977,7.023910861652256E1  
4.379333333333333E9,-7.136234647896587,7.125754031895548E1  
4.380000000000000E9,-7.128997827591228,6.928683208886081E1  
4.380666666666666E9,-7.253240233621903,6.867286833655356E1  
4.381333333333333E9,-7.157265826831643,7.039868999782840E1  
4.382000000000000E9,-7.258319561477177,7.048782183303482E1  
4.382666666666666E9,-7.065839609070343,7.214618905624062E1  
4.383333333333333E9,-7.112993739032899,6.957064449935932E1  
4.384000000000000E9,-7.113496362359083,6.852676149228351E1  
4.384666666666666E9,-7.139992910791281,6.948660730654891E1  
4.385333333333333E9,-7.036493006723689,7.191587570944172E1  
4.386000000000000E9,-7.175989402911334,6.944903221884314E1  
4.386666666666666E9,-7.047411639845997,6.954032567381512E1  
4.387333333333333E9,-6.980040785480536,7.204576706831142E1  
4.388000000000000E9,-7.081095662327746,7.023822345061525E1  
4.388666666666666E9,-7.169253535240420,7.012894887986977E1  
4.389333333333333E9,-7.021823205296494,6.872544568530850E1  
4.390000000000000E9,-7.091769120125783,7.013065587200788E1  
4.390666666666666E9,-7.116710813510752,6.984826327984389E1  
4.391333333333333E9,-7.049364510943751,6.819729553556054E1  
4.392000000000000E9,-7.051213427835043,6.910670636946705E1  
4.392666666666666E9,-7.028360179683863,6.887557774760902E1  
4.393333333333333E9,-7.047618502304752,6.910520357626203E1  
4.394000000000000E9,-7.111761008828583,6.908919521891239E1  
4.394666666666666E9,-7.004181327748349,6.906190007837984E1  
4.395333333333333E9,-6.992732155944780,7.146733549642410E1  
4.396000000000000E9,-6.952540442628926,7.144996781246226E1  
4.396666666666666E9,-7.149658252542345,6.668124001773943E1  
4.397333333333333E9,-7.005636515117974,6.924951593006580E1  
4.398000000000000E9,-7.005503130751094,6.635935722955965E1  
4.398666666666666E9,-6.945934436588842,6.990387014293337E1  
4.399333333333333E9,-6.983907953545590,6.918936290172748E1  
4.400000000000000E9,-6.955440997137805,6.958998806850916E1  
4.400666666666666E9,-7.054756521780022,6.916708312161407E1  
4.401333333333333E9,-6.954223667842511,7.019795021763760E1  
4.402000000000000E9,-6.894459063956130,7.014422228922884E1  
4.402666666666666E9,-7.081255210563850,6.760795973866166E1  
4.403333333333333E9,-6.930179326753103,7.180970117546349E1  
4.404000000000000E9,-7.017949407128350,7.023581571150935E1  
4.404666666666666E9,-7.069679078992703,7.014565022760830E1  
4.405333333333333E9,-6.930884240989934,6.970202652663151E1  
4.406000000000000E9,-6.839811705965808,7.021071330707090E1  
4.406666666666666E9,-6.838792996159318,6.730836890688937E1  
4.407333333333333E9,-6.907922496295343,6.861794320240794E1  
4.408000000000000E9,-6.964100288409621,6.826453756001290E1  
4.408666666666666E9,-7.022517723539591,6.549866116501767E1  
4.409333333333333E9,-7.015220562695070,6.659206335440889E1  
4.410000000000000E9,-6.950173994585429,7.099287326930127E1  
4.410666666666666E9,-6.968630603011545,6.654012205615702E1  
4.411333333333333E9,-6.952416762487953,6.763992500931309E1  
4.412000000000000E9,-6.867878788224944,7.126641997570937E1  
4.412666666666666E9,-6.991567960973407,6.729176657766749E1  
4.413333333333333E9,-7.066367543599896,6.868330945309684E1  
4.414000000000000E9,-6.923998760311701,6.726108180321162E1  
4.414666666666666E9,-7.025881531441520,6.920823751866962E1  
4.415333333333333E9,-6.845953402934657,7.086046648692388E1  
4.416000000000000E9,-6.810745849342478,6.723134856763370E1  
4.416666666666666E9,-6.949992641871010,6.698186618344653E1  
4.417333333333333E9,-6.968393741474667,6.619899872096886E1  
4.418000000000000E9,-6.858429347267773,6.910466298168765E1  
4.418666666666666E9,-7.075837120428774,7.000680244748951E1  
4.419333333333333E9,-6.888819258949123,7.000702236027716E1  
4.420000000000000E9,-6.908125784693487,6.758347520245447E1  
4.420666666666666E9,-6.902307762300520,7.212022448703033E1  
4.421333333333333E9,-6.698752022431751,6.923145411425604E1  
4.422000000000000E9,-6.822070114260895,6.774732520720870E1  
4.422666666666666E9,-6.828272201322771,7.089676534550338E1  
4.423333333333333E9,-6.934444808452182,6.585467768807364E1  
4.424000000000000E9,-6.910085680555032,6.693978787189842E1  
4.424666666666666E9,-6.835067124679370,6.903502190464302E1  
4.425333333333333E9,-6.793405930626025,6.874013151410308E1  
4.426000000000000E9,-6.928397364307743,6.918220772035652E1  
4.426666666666666E9,-6.949000835969290,6.981624586764828E1  
4.427333333333333E9,-6.834829329950110,7.207513110683458E1  
4.428000000000000E9,-6.902991699191103,6.854833137188631E1  
4.428666666666666E9,-6.665774231839301,6.786771671809200E1  
4.429333333333333E9,-6.758430697960574,6.730924372647712E1  
4.430000000000000E9,-6.815354308313552,6.806793425906999E1  
4.430666666666666E9,-6.801919715570088,6.709770137351366E1  
4.431333333333333E9,-6.722926799889601,6.828137217344030E1  
4.432000000000000E9,-6.757951933679235,7.036122571227044E1  
4.432666666666666E9,-6.925649101799428,6.863291686567409E1  
4.433333333333333E9,-6.762511090692331,6.699219156385045E1  
4.434000000000000E9,-6.780851668773053,7.012915011448010E1  
4.434666666666666E9,-6.753646179360097,6.762846631267200E1  
4.435333333333333E9,-6.788195786419768,6.952306826063813E1  
4.436000000000000E9,-6.583308825377124,7.064963648358111E1  
4.436666666666666E9,-6.700149453059472,6.834455046740959E1  
4.437333333333333E9,-6.888423850381988,6.905438541086410E1  
4.438000000000000E9,-6.878563394301032,6.895428295095275E1  
4.438666666666666E9,-6.637495851507319,6.655670769313947E1  
4.439333333333333E9,-6.625856044810337,6.712428825857286E1  
4.440000000000000E9,-6.576658953499533,6.929996132491893E1  
4.440666666666666E9,-6.729957847829584,6.698170605487529E1  
4.441333333333333E9,-6.911675285807381,6.782138873081618E1  
4.442000000000000E9,-6.554620777110785,6.665819566777512E1  
4.442666666666666E9,-6.742316088095393,6.963167400343598E1  
4.443333333333333E9,-6.506582033134573,6.791821958067158E1  
4.444000000000000E9,-6.827379886544859,6.906644293965481E1  
4.444666666666666E9,-6.953363783589023,6.984647264691893E1  
4.445333333333333E9,-6.718873224025450,6.710404173859600E1  
4.446000000000000E9,-6.760060356501330,6.782541457444363E1  
4.446666666666666E9,-6.804735525725676,7.000996649237750E1  
4.447333333333333E9,-6.601430397039420,6.802433152659867E1  
4.448000000000000E9,-6.726699717095772,6.795583524921558E1  
4.448666666666666E9,-6.522069592805678,6.827065763439757E1  
4.449333333333333E9,-6.552798659233795,6.794267457652499E1  
4.450000000000000E9,-6.649571848561084,7.003324999419287E1  
4.450666666666666E9,-6.655411104920712,6.931903772808772E1  
4.451333333333333E9,-6.564722880218435,6.660144115296818E1  
4.452000000000000E9,-6.842757497626072,6.939171092828714E1  
4.452666666666666E9,-6.719269756979903,6.863815321891775E1  
4.453333333333333E9,-6.724463684087379,6.880626567263207E1  
4.454000000000000E9,-6.573961745969437,6.632211626133416E1  
4.454666666666666E9,-6.776417794280222,6.729414173753804E1  
4.455333333333333E9,-6.703782378168298,6.793665962629297E1  
4.456000000000000E9,-6.665409925482922,6.850143484568486E1  
4.456666666666666E9,-6.683006173249734,6.768836040794592E1  
4.457333333333333E9,-6.802597714203244,6.959153148815113E1  
4.458000000000000E9,-6.738880726715496,6.821481831208767E1  
4.458666666666666E9,-6.734595278566017,6.729550116726205E1  
4.459333333333333E9,-6.831871935898285,6.839179065210038E1  
4.460000000000000E9,-6.662960012680049,6.856317035235705E1  
4.460666666666666E9,-6.763358968798553,6.873648332463495E1  
4.461333333333333E9,-6.705001330647480,6.709427027026959E1  
4.462000000000000E9,-6.631643799953040,6.868284909043101E1  
4.462666666666666E9,-6.786662979604579,6.787227738625977E1  
4.463333333333333E9,-6.667285921544686,6.587580208153372E1  
4.464000000000000E9,-6.841424613025951,7.004219513617906E1  
4.464666666666666E9,-6.816823796798943,6.969341780736983E1  
4.465333333333333E9,-6.686920825193020,6.649924256400202E1  
4.466000000000000E9,-6.612676650439180,6.692873541859257E1  
4.466666666666666E9,-6.609890029347741,6.853189555736685E1  
4.467333333333333E9,-7.057814596334456,7.027005718344182E1  
4.468000000000000E9,-6.522921039963938,6.792877376865100E1  
4.468666666666666E9,-6.762776959762300,6.748658464837821E1  
4.469333333333333E9,-6.661378238398262,6.956939617221788E1  
4.470000000000000E9,-6.614915351599176,6.839153223129718E1  
4.470666666666666E9,-6.347979463102598,6.748202758644604E1  
4.471333333333333E9,-6.795479724338780,6.816848203700916E1  
4.472000000000000E9,-6.765587780270253,6.906845520387029E1  
4.472666666666666E9,-6.506208238231290,6.884461893437310E1  
4.473333333333333E9,-6.587997876397521,6.793785531939247E1  
4.474000000000000E9,-6.569803939601647,6.753533878534935E1  
4.474666666666666E9,-6.584445145596746,6.697960436213620E1  
4.475333333333333E9,-6.649361471772027,6.823477300987503E1  
4.476000000000000E9,-6.592447956138397,6.739654760451644E1  
4.476666666666666E9,-6.764789667013899,6.970759725877662E1  
4.477333333333333E9,-6.438110665501940,6.759197404426961E1  
4.478000000000000E9,-6.458798445140610,6.655376819064144E1  
4.478666666666666E9,-6.789417361239653,6.811696517697793E1  
4.479333333333333E9,-6.629399490885126,6.860761137135418E1  
4.480000000000000E9,-6.572233324163085,6.817034267116840E1  
4.480666666666666E9,-6.612654723025758,6.824976178048777E1  
4.481333333333333E9,-6.842701593459362,6.991971836826652E1  
4.482000000000000E9,-6.708684615179577,6.966459398853780E1  
4.482666666666666E9,-6.634712689327590,6.944320116613035E1  
4.483333333333333E9,-6.440568114240202,6.887609858574344E1  
